customerID,SeniorCitizen,tenure,Contract,MonthlyCharges,TotalCharges,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_No phone service,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
8263-QMNTJ,0.0,1.0,1.0,0.9681592039800994,0.9700553888760673,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
8178-EYZUO,0.0,0.6388888888888888,0.0,0.7507462686567165,0.47726748211400877,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3230-JCNZS,0.0,0.986111111111111,1.0,0.8034825870646766,0.8126990537733672,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
0277-ORXQS,0.0,0.9166666666666666,1.0,0.32139303482587056,0.38607777521347797,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
5130-IEKQT,1.0,0.3472222222222222,0.0,0.872636815920398,0.30422917147472883,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True
3230-WYKIR,0.0,0.25,0.5,0.6343283582089552,0.1623182552504039,False,True,True,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
7996-BPXHY,0.0,0.18055555555555555,1.0,0.06716417910447761,0.03619893837987538,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False
3227-WLKLI,0.0,0.9027777777777777,1.0,0.7293532338308457,0.6860316178167551,True,False,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False
0407-BDJKB,0.0,0.8333333333333333,0.0,0.7711442786069651,0.660523886452804,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False
2266-FUBDZ,0.0,0.20833333333333331,1.0,0.010945273631840807,0.030008077544426495,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
8237-ULIXL,0.0,1.0,1.0,0.06567164179104479,0.21382990999307638,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
9600-UDOPK,0.0,0.41666666666666663,0.0,0.754228855721393,0.3286002769443803,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
8216-AZUUZ,0.0,0.5833333333333333,1.0,0.8174129353233831,0.4944438033694899,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
9153-BTBVV,0.0,0.986111111111111,1.0,0.06716417910447761,0.20011539349180707,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
4074-SJFFA,0.0,0.013888888888888888,0.0,0.36318407960199006,0.004148396030463882,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
3269-ATYWD,1.0,0.5416666666666666,0.0,0.7701492537313434,0.431600507731364,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False,False
5186-PEIZU,0.0,0.4861111111111111,0.0,0.009950248756218888,0.06910339256865913,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
1074-AMIOH,0.0,0.736111111111111,0.0,0.8955223880597015,0.6827025155781214,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
4910-GMJOT,0.0,0.013888888888888888,0.0,0.7597014925373133,0.008746826678975306,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
0354-WYROK,1.0,0.4305555555555555,0.0,0.8024875621890547,0.33377567505192707,True,False,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
4361-FEBGN,0.0,0.6666666666666666,1.0,0.018905472636815884,0.11125663512577892,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7748-UMTRK,1.0,0.41666666666666663,0.0,0.8263681592039801,0.34106854373413337,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0380-ZCSBI,0.0,0.1388888888888889,0.0,0.01741293532338306,0.020759289176090465,False,True,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
7145-FEJWU,0.0,0.16666666666666666,0.0,0.8661691542288558,0.145032310177706,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
6463-MVYRY,1.0,0.7916666666666666,1.0,0.5134328358208955,0.4597507500576967,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False
3969-JQABI,0.0,0.8055555555555555,0.0,0.46766169154228854,0.4353565658896838,True,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
9624-EGDEQ,0.0,0.5138888888888888,1.0,0.015422885572139305,0.09168012924071083,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
1051-EQPZR,0.0,0.611111111111111,0.0,0.013432835820895522,0.08786637433648743,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
5849-ASHZJ,0.0,0.375,0.5,0.01791044776119402,0.06163166397415186,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
5780-INQIK,0.0,0.1111111111111111,0.0,0.30995024875621885,0.044939995384260335,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
7576-OYWBN,1.0,0.041666666666666664,0.0,0.5751243781094527,0.024578813754904224,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4526-ZJJTM,1.0,0.3472222222222222,0.0,0.6980099502487562,0.2506750519270713,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False
8384-FZBJK,0.0,0.7916666666666666,0.0,0.8194029850746268,0.6453842603277175,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
3750-RNQKR,0.0,0.16666666666666666,0.0,0.011940298507462671,0.026246249711516272,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0962-CQPWQ,0.0,0.861111111111111,1.0,0.020398009950248763,0.14739787675975077,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False
3096-YXENJ,0.0,0.9027777777777777,1.0,0.8895522388059701,0.8151453957996769,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
1265-BCFEO,0.0,0.986111111111111,1.0,0.618905472636816,0.6512174013385645,True,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
5837-LXSDN,0.0,0.29166666666666663,0.5,0.4039800995024876,0.13808562197092086,True,False,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
5945-AZYHT,0.0,0.986111111111111,0.5,0.908955223880597,0.9041483960304638,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
8325-QRPZR,0.0,0.09722222222222221,0.0,0.5661691542288557,0.05841218555273483,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
6384-VMJHP,0.0,1.0,1.0,0.5447761194029851,0.6054004154165705,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
2262-SLNVK,0.0,0.013888888888888888,0.0,0.5159203980099502,0.005919686129702285,True,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False
7730-CLDSV,0.0,1.0,1.0,0.8,0.820522732517886,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
1135-HIORI,0.0,0.8888888888888888,0.5,0.927363184079602,0.836389337641357,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
0164-APGRB,0.0,1.0,1.0,0.9616915422885571,0.9782944841910918,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
6481-ESCNL,0.0,0.40277777777777773,0.0,0.8189054726368158,0.3300196168936072,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False
1790-NESIO,0.0,0.18055555555555555,1.0,0.021393034825870627,0.027982921763212557,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1550-EENBN,0.0,0.4305555555555555,0.0,0.8567164179104477,0.3677359796907454,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False
5539-TMZLF,1.0,0.013888888888888888,0.0,0.5124378109452736,0.005879298407569814,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4323-SADQS,0.0,0.09722222222222221,0.0,0.1616915422885572,0.03005423494114932,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
4446-BZKHU,0.0,0.8472222222222222,0.0,0.8686567164179103,0.7226690514654973,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5202-IVJNU,0.0,0.5416666666666666,0.0,0.11791044776119403,0.12837525963535656,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
5976-JCJRH,0.0,0.1388888888888889,0.0,0.517910447761194,0.08301407800600047,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
8198-RKSZG,0.0,0.19444444444444442,0.0,0.618905472636816,0.12903877221324717,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
0137-OCGAB,0.0,0.013888888888888888,0.0,0.6164179104477612,0.0070851603969536115,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True
3351-NQLDI,0.0,0.9305555555555555,0.5,0.7572139303482587,0.7295926609739211,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False
9297-EONCV,0.0,1.0,1.0,0.7273631840796019,0.7706438956842834,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
7593-JNWRU,0.0,0.08333333333333333,0.0,0.26218905472636816,0.027925225017309024,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
4588-YBNIB,0.0,0.013888888888888888,0.0,0.013432835820895522,9.231479344564949e-05,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
1069-QJOEE,0.0,0.3472222222222222,0.5,0.01641791044776117,0.05615624278790676,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
3336-JORSO,1.0,0.4583333333333333,0.0,0.9174129353233832,0.4196457419801523,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False
7799-DSEWS,0.0,0.25,0.0,0.4985074626865671,0.14781906300484654,False,True,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
8766-PAFNE,0.0,0.986111111111111,1.0,0.6054726368159203,0.6399780752365567,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
5315-CKEQK,1.0,0.38888888888888884,0.5,0.32587064676616917,0.15728132933302563,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3130-ICDUP,0.0,0.027777777777777776,0.0,0.6199004975124378,0.01953611816293561,True,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0820-FNRNX,0.0,0.2361111111111111,0.0,0.482089552238806,0.12211516270482345,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
0880-FVFWF,0.0,0.7777777777777777,0.0,0.6781094527363184,0.5658435264251096,False,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4611-ANLQC,0.0,0.8333333333333333,0.5,0.31641791044776113,0.33379875375028845,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False
4213-HKBJO,0.0,0.4583333333333333,1.0,0.07412935323383085,0.09315716593584122,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
2792-LSHWX,0.0,0.013888888888888888,0.0,0.6482587064676617,0.007454419570736211,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
5028-GZLDO,0.0,0.027777777777777776,0.0,0.5218905472636816,0.014066466651280866,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False
0014-BMAQU,0.0,0.875,1.0,0.6606965174129353,0.6183937225940457,False,True,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
6861-XWTWQ,1.0,0.09722222222222221,0.0,0.8059701492537313,0.07461920147703671,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
9018-PCIOK,0.0,0.7638888888888888,1.0,0.4626865671641791,0.41522040156935147,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True
4837-QUSFT,0.0,0.9027777777777777,0.5,0.8149253731343283,0.7644472651742442,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False
6877-TJMBR,0.0,0.013888888888888888,0.0,0.6621890547263681,0.007615970459266098,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
9953-ZMKSM,0.0,0.875,1.0,0.06965174129353235,0.17776367412877914,False,True,True,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
0907-HQNTS,1.0,0.9722222222222222,1.0,0.9427860696517413,0.9195476575121164,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
7665-NKLAV,0.0,0.5,1.0,0.22288557213930343,0.17638472190168475,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
6769-DCQLI,0.0,0.7222222222222222,0.5,0.86318407960199,0.6240537733671822,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False,False,False
2433-KMEAS,0.0,0.3055555555555555,0.0,0.36019900497512436,0.12791945534271867,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
4391-LNRXK,0.0,0.3055555555555555,0.0,0.7631840796019901,0.2450957765981999,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False
8250-ZNGGW,1.0,0.06944444444444445,0.0,0.4144278606965174,0.031046618970690058,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False
2195-ZRVAX,0.0,0.6527777777777778,0.0,0.6671641791044776,0.464672282483268,True,False,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
3550-SAHFP,0.0,0.4583333333333333,0.0,0.6477611940298507,0.3160685437341334,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
2011-TRQYE,0.0,0.25,0.0,0.15174129353233828,0.06706669743826449,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
8562-GHPPI,0.0,0.013888888888888888,0.0,0.015422885572139305,0.00011539349180706175,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
5893-PYOLZ,0.0,0.7777777777777777,1.0,0.6323383084577114,0.5210766212785599,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
4986-MXSFP,0.0,0.027777777777777776,0.0,0.01741293532338306,0.002550196168936072,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True
6131-FOYAS,0.0,0.4861111111111111,0.0,0.4114427860696518,0.2395684283406416,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
3027-YNWZU,0.0,0.8888888888888888,1.0,0.06716417910447761,0.18070620816985922,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
5609-IMCGG,0.0,0.20833333333333331,0.0,0.6577114427860695,0.14814793445649668,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
4873-ILOLJ,0.0,0.3333333333333333,0.0,0.717412935323383,0.2561389337641357,False,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
4727-MCYZG,0.0,0.013888888888888888,0.0,0.3711442786069651,0.004240710823909531,False,True,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True
9481-WHGWY,0.0,0.9722222222222222,1.0,0.5681592039800994,0.6253115624278791,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
2725-KXXWT,0.0,0.013888888888888888,0.0,0.7213930348258706,0.008302561735518119,False,True,False,True,True,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
9565-DJPIB,0.0,0.05555555555555555,0.0,0.7099502487562188,0.040024232633279484,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True
4328-VUFWD,0.0,0.5416666666666666,0.5,0.408457711442786,0.2527521347795984,True,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,False
3301-LSLWQ,0.0,0.40277777777777773,0.0,0.4761194029850746,0.21848026771290102,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
7473-ZBDSN,0.0,0.19444444444444442,1.0,0.00547263681592039,0.027319409185321948,True,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
3166-PNEOF,0.0,0.8472222222222222,1.0,0.6786069651741293,0.5950265405031157,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
5639-NTUPK,0.0,0.18055555555555555,0.0,0.3368159203980099,0.07521924763443343,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
8780-YRMTT,0.0,0.9166666666666666,1.0,0.2900497512437811,0.3644645741980152,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True
8348-HFYIV,0.0,0.027777777777777776,0.0,0.30845771144278605,0.008256404338795292,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
5140-FOMCQ,0.0,0.8194444444444444,0.5,0.9044776119402985,0.7545522732517886,True,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False
6242-SGYTS,0.0,0.861111111111111,0.5,0.7631840796019901,0.6661723978767597,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False
8166-ORCHU,1.0,0.4583333333333333,0.5,0.7492537313432835,0.3504154165705054,False,True,False,True,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False
8414-OOEEL,0.0,0.9166666666666666,1.0,0.6094527363184079,0.5974267251327026,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False
8454-AATJP,0.0,1.0,1.0,0.96318407960199,0.967712900992384,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False
6849-WLEYG,0.0,0.013888888888888888,0.0,0.014925373134328346,0.0001096238172167089,False,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True
4659-NZRUF,0.0,0.2638888888888889,0.0,0.7651741293532338,0.20429840756981307,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False
4531-AUZNK,0.0,0.7083333333333333,0.5,0.7651741293532338,0.574803831063928,True,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True
4191-XOVOM,0.0,0.875,0.0,0.8671641791044776,0.7724901915531964,False,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
